algorithm_1,algorithm_2,algorithm_3,algorithm_4
0.3181166476458417,0.17054234828487363,-0.009701955857641276,0.11056133075581837
0.27209906546854534,0.1504579121894987,0.10519127677782011,-0.009394706857097227
0.3606038178607463,0.14325464666006635,0.28241650830032283,0.033932467201917116
-0.05795021359496476,0.2333420136243404,0.062468170838140796,0.015983671102965964
0.19545330142780187,0.3246445274998241,0.0745380384638137,0.18990922728116613
0.2434636203440963,0.21417302205929592,0.1554470323550905,0.038320737995546125
0.08964960694036088,0.10175661588255427,0.03615851707194651,0.07561096023093668
0.16183371178818756,0.2949191916572939,0.10432520116378456,-0.0005242528004672464
0.2593163568057523,0.05788848849101139,0.0945390159870568,-0.00041021369115216944
0.17780912747003483,0.2259348813278616,0.17223184790453985,0.10704641918987653
0.19833518353978258,0.2972640365702548,-0.02025673364338933,0.12462089316624034
0.22088243960911863,-0.027456630039743635,0.16331397281917676,0.12378113516571054
0.18151127317762705,0.10640149359146825,0.18903255476627512,-0.05007307585698746
0.3574786700609079,0.1666898009490641,0.18938299447613233,0.007848676609535471
0.1751598267090605,0.07161756583785064,-0.03553902027951399,0.016343412717570803
-0.10842106808830813,0.05057400781049811,0.06905049922387996,-0.0674769448523852
0.2541816134641332,0.04197938162670648,-0.0034716888389060437,-0.005057107156380173
0.05279941177949264,-0.1222510959654105,0.12062651454798365,0.08593900187908
-0.0967910245290735,0.3241233943620685,0.1204675120272079,-0.0027447000335600086
0.0971158200947255,-0.02769447125715704,-0.012758590016181922,-0.022545069078031617
-0.05690606058221948,-0.21237946675950428,0.16135079903660385,0.09074135870827447
0.1953831880206767,0.23775410016832113,0.08617877581366103,0.043774401869495154
0.18487414042582612,-0.010264612700057319,-0.042956629505696634,-0.12055211269530931
0.3784328945077429,0.32685125307390933,0.0647685243356093,0.1285873913227083
0.19876394085203303,0.2618792650263705,0.20007569503409917,0.07774295567114478
0.16751273862184282,0.5452694206253629,-0.11147419315876313,0.1167765089811728
0.3836661432012329,0.3185479253375895,-0.022282700851948417,0.09639394809475894
0.034667678889389514,-0.12634152951044267,0.13872732453099204,0.213762014892545
0.3870800297977782,0.3515947187477756,0.12320041328301141,0.06403783475578971
0.33253628122294465,0.2373284020990404,-0.018976283277427584,0.03973073614547139
0.35589156760023405,0.18449663132817337,0.2414692199613803,0.15805407409380268
0.42490527394644056,0.7687621775101007,0.12566256856986913,0.2947342653416643
0.5573294407635709,0.3549333958623504,0.03875523995811898,0.038903954719466845
0.4784213494488988,0.21137960413207524,0.19964533158357528,0.12046744270353964
-0.10700530446532423,0.5160277077045708,0.05940759300789404,0.19205687727030407
0.27839539766490884,0.6508330598237175,0.16262688110203838,0.1490536113079082
0.26926084364787095,0.5012325767297467,-0.011622261266705592,-0.04346148233303378
0.5629963188137226,0.2375307638044586,0.1918392229150881,0.16509738203280547
0.4863450568921152,0.041601375351173676,0.1865157434903584,-0.05219790383431691
-0.007293032780740537,0.3482275671161918,0.3540025458847273,0.18885912015404704
0.3229513784855992,0.3997894235883149,0.1865315851098978,-0.012598570936040466
0.22876786000787347,-0.1643727852322684,0.1882864766654479,-0.02630422094227663
0.10497038678563562,-0.003999913488084674,0.22605805889709676,0.2989300735110841
0.6227717631436682,-0.05338128916887083,0.26591599762093715,0.14451631144423735
0.32947824571174533,-0.049700146310121894,0.17377746609954348,0.29747473753825676
0.7177126194187102,0.21594788164559153,0.11712771299025028,0.20574205324254788
0.13828753402240573,0.5837483739256685,0.07741502701131861,0.04877437843144278
0.8577691195272478,0.20784442803019904,0.10590694184248214,0.03711879572972386
0.24317394017909652,-0.16613796310497225,0.3209740293146609,0.29293443275882236
0.601631532203603,0.05578171955867552,0.3250626959375122,0.15964670458251948
0.6827998258794031,0.16633978342274022,0.06877199954233464,0.20619635909557985
0.3285560429905878,0.43154783497255716,0.16873339358949263,0.16965267956516938
0.31461359449394755,0.5332753636890729,0.17096147193102323,0.2327045337401869
0.42175405398893473,0.03006230156112744,0.1458933585223799,0.12710127417049652
0.17552718167368217,0.3216869851339288,0.3466201392970845,-0.0389897143425706
0.601327397939678,0.5270852859964325,0.17072424602472705,0.2529371386350929
0.39290638854194204,0.20100465624436065,0.447623833474276,0.28833120448974625
0.21295793817754777,0.27548732566993833,0.22246982135545426,0.08605437421724325
0.25961767844907907,0.3401943214756484,0.21818567136944073,0.0796676075551058
0.2368461116846781,-0.03462251541415776,0.22697583098420546,0.10738786154459387
0.6716528361249567,0.25315028500416203,0.13208466786942089,0.3253813101974758
0.6689205647957794,0.5047103240044245,0.18487789078054895,0.18544897122390996
0.05025003800169278,0.21306585500765388,0.328748101757656,0.24556062674007156
0.7320291332225958,0.15569755283223802,0.3387925380569667,0.44592744598016576
0.499215816479392,0.23581563912882775,0.40004610872808466,0.47607304866820616
0.19003807922192567,0.3968306423059063,0.13416563953295002,0.35737613600075463
0.37171171764763666,0.007962286878351828,0.32623074355774095,0.14485579224590095
0.11154458013537841,0.35982710773564647,0.05663465333141649,0.09716849833918076
0.3218877229450745,-0.30736882590272896,0.06120390360703757,0.2414821041709072
0.30640817797969405,-0.004260008824100584,0.17379610864214018,0.18947881560030247
0.7624812145259254,0.5254646256994778,0.38797764930003664,0.4572794531620545
0.37670662915958175,0.7436234613605971,0.2956384938781863,0.34087342047548824
1.5823815859795602,0.6066548503254824,0.5826482876556197,0.21116102980334453
0.5968935936920667,0.7224205069684457,0.3566021475890864,0.19644004028092307
0.585298717618126,0.3868733747145644,0.21547072575703832,0.44162195768706797
0.3194013765245121,-0.04774677160816858,0.3167903898258108,0.24092295511371836
0.20604223487335957,0.3090649838912823,0.4310643511912784,0.2681423831252585
-0.01178983617153302,0.4962590064622806,0.49515118352063403,0.21147123330863235
0.4581987337763268,0.7632918725106029,0.4123209090450893,0.40783120979133264
0.6543134895121389,0.3894005257822981,0.35462078354600624,-0.05470582431198299
0.8907314959041245,0.06868491735024541,0.47074335374642073,0.2920403722847887
0.7640717185853523,0.39548959151251395,0.14491258658336323,0.01947268893445932
1.198443012380882,0.34101562348189335,0.5214361303310608,0.308851426904966
0.3639001787783983,-0.2031627363345936,0.5742570700824235,0.12136014920722756
0.7802740436390431,0.2219232231505504,0.4510946938611974,-0.1180493584659101
0.39583328189752975,0.7706452643688972,0.44955283079261427,0.2296701401189434
0.40040756894109036,0.43640004408336425,0.5557743688200996,0.39575729687176947
0.21230575915735653,-0.4934530062588552,0.5875796608519385,0.3940122188390834
0.6121524019917947,0.6144413295063478,0.3716541079303097,0.42219765109214624
1.2520397623112878,0.9794456614563551,0.8691960180100959,0.24867666115007908
0.5870821196019118,-0.004003209665781187,0.595866107621498,0.19366213737112553
0.02216278442953465,0.45317614262715933,0.5378629837949582,0.11692086863320593
0.6760002715022921,0.8671557304728503,0.5798609072419519,0.3396127396354371
0.3254373067287102,0.430678438059325,0.574666956082505,0.28019501386985785
1.0895984523097697,0.8373108249629675,0.4823992076063859,0.3302912530294657
0.8666846297198768,1.0495002074261648,0.362753628660754,0.3579881926992587
0.4481042299886066,0.1711610353098075,0.4291359632738672,0.5763071515245928
0.6661660261588916,0.25846235961018316,0.28167785399229994,0.31376514064309846
0.6713181059017694,1.083055663259171,0.8017759225744878,0.34174897117834707
0.541420708081539,0.9047950696732411,0.5746906017027787,0.26305628723299207
0.3968128438209864,1.0647613304730954,0.727686014724516,0.4301650551131295
0.6156219338195649,0.805107550620172,0.587309639360411,0.20228571753419164
0.8407434344379812,0.2717118279828599,0.5322234904649261,0.6682555542571843
1.2179894013567807,0.4564081838935277,0.49534216581047796,0.7199985242962132
0.7623284793783407,1.0445428418859484,0.3937920002196748,0.525447345880595
0.21340374964960157,1.0726027094751578,0.8079008289271482,0.7678367997526211
0.6855925103635366,-0.2561441107774685,0.49910169984728037,0.1569457523689057
0.4450150860427343,0.5145076182878404,1.2394915890449214,0.7458078280942522
0.8423796332660073,0.9063826145217592,0.7975323414943088,0.24536507086197396
0.5382141082895072,0.6159363367646967,0.762345763380848,0.22777325687191144
0.7446087428970827,0.20539420342924605,0.251099423968581,0.44207515066505926
0.01915499121336838,0.915624618927842,0.39023010627817395,0.42202371445203235
0.5968543388459497,0.5283143936505417,0.4995653440151714,0.8710510550654602
1.1726076896102242,0.3457803511866154,0.7458848840511785,0.693947935346084
-0.05750044860809804,0.7539697215206812,0.6705561185758685,0.43710717566970203
1.9010559313033286,0.7990052427221269,0.6556304543976335,0.675817214901934
0.8364303415864447,0.2245958859468604,0.7835755523516618,0.27504530103992003
1.5704165743165468,1.8197827089127583,0.7759081913705812,0.6939952533502074
1.5012082816178607,0.7040163469073648,0.9747856702411976,0.38154940216235306
1.1486154222213079,0.2970588408726517,0.8168881040531457,0.6204238240534227
0.19821772760258777,0.3792746506309604,0.693582107943369,0.44607064783324535
1.4924126831411224,0.10656433001396141,0.2996115407627681,0.7804643491904022
1.4065999718266669,-0.24437653111751317,0.7387742024096671,0.4743285485307058
1.4547266275347066,0.9881183107633114,1.5560862486986504,0.2638581940711112
1.1946609626168083,1.1392241985320157,0.6106468387349948,0.42938897269816045
1.0074064223491488,0.7632932639226114,1.084482627945256,0.5812959328410298
0.6502844146139996,0.5280129980377645,0.7531769059970295,0.888920423581635
0.9786362947496442,0.9786210197718691,1.2396736537866047,0.5727699888602994
1.0975679904287705,0.359318374161687,0.9452375845812523,0.9098827302637595
0.5805694110478925,-0.08903772293037977,0.8599180612992342,0.7997835853710175
-0.09988497386919254,0.9707386554763139,1.2478306540994348,1.1808397800337056
0.36767044449331204,0.24318710982903785,0.9275401638430208,0.2835531997773328
0.9610017275926008,-0.5100899026272937,1.5067662938010424,0.6661060738310192
0.46386793771953794,0.7919225697206017,1.324304307043167,0.9091646052772467
0.5665317145609083,-0.05494003441445647,0.9564749833462955,0.3344131392713923
1.548692085034679,0.9266679512473522,1.2825210667227318,0.5902135940688068
0.6372417961790093,1.2320951844816102,0.5001153436284645,0.5100234478965456
1.9738610409304613,0.42635126732406897,0.9514579400674142,0.43248115302396833
0.8773505622263681,1.5292290993125974,1.0998133006811581,0.9786193100370093
1.8214990993160558,0.9664729302732519,0.7312176335233753,0.9540449331339859
0.740695742693872,0.16274038491206377,1.6668106797877809,0.6893123240812016
1.0702706198941152,0.712993362316498,0.88711913161346,0.6801497816611777
0.18768064202136536,0.5975585751510051,0.9362669722108475,0.5252312217801947
1.3584134209668224,0.787562239383742,1.314381070879381,1.0326498864585598
0.9555619531806815,0.8745497677039124,1.295966163719245,1.3297364911801364
1.8620324305179856,-0.5551487912286542,1.1687140761736954,0.3898123752370635
1.4506834361558476,0.4784570018456525,1.3955270178330486,1.1370648040034255
1.0253464239391539,1.0249792293021474,1.284402242323164,1.2594846535641129
0.6746312591772062,0.29447746479526554,1.3715892136086385,0.7421615081457928
1.2824575756830943,0.6345344810826299,1.3479639400206058,1.084902153495072
1.1094145518329612,0.21164082502372883,1.0934280341109754,1.0479808500382912
0.3539080493905283,2.4861570762797807,1.1325781495751315,0.8056875313044831
1.695303290258673,1.6597847824023861,1.2335619076969346,0.8999992640080419
0.891499669832824,0.3637861505564925,1.7496730173078523,1.0964778514213014
1.0324738334276897,1.5206974137401208,1.8436484208538506,1.2445410495212745
1.3586026103324547,1.3500002683388463,1.3927933701373885,1.226723741702355
1.1959381349071054,1.42617983655027,2.107047867605197,0.9243497783104281
2.0392791248121287,1.302829267213129,1.4944653447433616,1.0153624092112696
-0.07731175332632091,1.6391826474305888,1.8801259815201226,0.9955387529831279
1.7870169630336186,0.21654123254642457,2.158455030220174,1.0513548307670735
1.8785479742152742,0.22449229196633444,1.1295039937114737,1.304872916184761
1.2273059154794612,0.6771952215029581,1.791812691678433,1.1154076027223758
0.4470694185366863,-0.4422737913187469,1.5978843050544886,0.8679348720041378
1.804611211115659,1.7906847127411487,1.972446254027264,1.6117553233005144
1.0579906806796437,0.3976595064191475,1.7083921323751168,0.6778247801256254
1.2599579738339544,1.4853605660919802,1.8790062669237262,1.2052247650500576
1.1440160727194115,1.2457367922846956,2.1525342407837362,1.7201390357533661
0.4356017248424095,2.290580328717607,2.225959180157081,0.9995999478756089
0.4577112453991753,1.7275300578081692,2.226808772851008,1.0833662124779806
2.083215068995458,1.0050500290791937,1.9787169772351714,0.4508175566080098
2.025237392737758,0.5711066773454361,2.5850025770278173,1.1333115416759871
1.0862566196194159,1.0975809713741262,2.0622909544705803,0.7027874919600582
-0.5795093087172473,1.0662910437484543,1.9234164569655656,0.9305643975874245
1.464893395452751,0.35900981937490944,2.4610116626658867,0.979617151695107
2.015040569607112,0.9040884111326103,2.482973472148873,1.6393266477480617
1.2726891535985536,0.20280665499338815,2.5406780563841536,0.9998124569372931
2.7241605235725452,0.5315771444350981,2.054153666122197,1.4980859299269091
0.8527134991474618,0.9514347310938502,2.4539822565338785,1.8346627396791306
0.183228295871087,1.5032634971992578,2.8908563462289076,1.547000380812521
1.6539866831886505,0.5757381140286112,2.382826318404639,1.135248565655499
1.2703446120960895,0.5212619135340916,2.4788984422601414,1.9743170125202092
-0.06489254117556026,-0.40924920796661357,1.9406516232453639,1.3465559408735948
2.225437860282283,2.0580329890765885,2.09423465218321,1.5812067421423606
0.28952880055041036,1.7836403756204586,2.0426066488158523,1.9967896617408951
0.5614838967084859,2.0544195805449554,2.397315407815436,1.8453531478394347
2.0893546939621666,2.06960690439869,2.178861670547604,1.6515675799086702
1.4452495667041565,-0.3374314742448911,2.6621058804925135,1.824520318429553
2.1662847140635,0.46308259896913373,2.474221966752856,1.7590202712050877
1.5764198143642227,0.43685886283924913,3.226636970427237,2.1669093817356706
0.4031433980295703,1.4899853764107953,2.049690618197755,1.645933470206468
1.0695509178251497,1.4682362242242737,2.604525096295319,1.862278943520774
1.4657591538611674,2.2977755025104023,2.7097831318676766,1.3832902517460324
1.1320849964194386,-0.03565454606682617,2.4201953874352196,2.1060606066363468
1.1367114305486108,0.9101691548476839,3.2278629217918904,1.7722594334263206
0.6998380109506082,-0.4048110608404723,2.3431835769186145,2.4092725874894887
1.2010911298563447,1.9570002732126568,3.104148183279433,1.5373803613449877
2.4278471180305132,1.0900651941949695,3.120185189688553,2.4974979553849304
0.38315985383321965,1.0488452238923514,3.3391784809167175,2.6479670920658775
0.9265756007967646,0.6654347194482915,3.1709410019912343,3.1179313642590185
1.1901714761079525,1.8349313190329914,3.574406807779304,2.2509777688484074
1.9851963713972673,-0.31039100059917735,3.223395231042061,2.9069910315369296
2.0298484170638145,1.5122334099594705,3.4571698075248585,1.8492195109529428
-0.11606037936034212,1.6409452491065033,3.658505614900621,2.2159604829597757
0.7136560775599949,2.2349460923613615,3.5608466102182272,2.8363995955203607
2.0798985790305693,-0.040947811148227035,4.383114662581768,2.0853821310142604
1.6862798954325187,0.6156547876397781,3.64794505433266,1.9564108557928825
1.763548335847613,0.7836161049626775,3.9122141229417835,2.185806697205226
1.2920747841722549,0.8188938566989772,3.914472013189498,2.87476746660469
2.4437848009630985,1.2719787111357663,3.434556521611588,3.4771836402475085
1.6406649133087268,1.9277742890479173,4.265580382103109,2.0084102735215024
-0.00772283701923009,1.6656383882009247,4.573266325506892,3.00600832208424
0.9568490777398018,0.9172043914176398,3.9159591543723065,2.8520585545024204
2.7611013489229546,0.2001974006964115,3.695095738185065,3.000649013668792
0.8862056716849178,0.693327684299361,4.109398197544247,3.198671908882106
3.33963214483874,1.1046491424169087,4.102278966333834,2.868766477191508
1.5522032110095985,0.6979934068121281,3.2428595896369834,2.276163703537825
2.0819905404684405,-1.8738232625089433,3.82866797508797,2.8503913205153077
0.39325511774107763,-0.12277223020209348,4.4509993441140585,3.3337279755197757
1.8180592259165487,0.6215031695746647,4.741682309620232,2.776927470184254
0.8515408593791537,1.5875140650862523,3.7158224119381136,2.7891121842170294
0.6890273876514218,-1.1644306687008352,4.594172331856209,3.2037051017879086
-0.02659527964918559,-0.026681058457217313,4.108804812848362,3.600152215448109
1.6911189665330584,0.8159984759663148,4.82145592887174,3.044915336583978
0.8295894408516501,0.4665344547540455,3.8821044204571415,3.5348056834065207
0.4774237052657702,1.9086088618507864,4.55588350126761,3.6097636259825037
1.9771959772038417,0.06847877741106657,5.019333957275167,4.17590254256073
0.024732521315094725,2.3320596153151816,5.245287679455802,2.9917236640777736
1.2281017965951078,0.2975722572388272,4.85779597553976,2.487624065398494
-0.5641957127902781,0.5148677158526411,4.7705700129624615,3.1409976002808424
2.271340910737771,1.7135099628682844,4.827598219192895,4.236469345469659
0.5880568954956522,1.022884663269831,4.868889984935716,3.2233481220710574
2.26298248493323,-0.11050121691101733,6.127693804856545,3.3402198132557697
2.4344878736700366,0.47459761992813443,5.135943899912407,4.878845915518197
3.5880618777469606,-0.3814346223753711,5.0720442844080145,4.147623632129471
1.8985680303389123,2.4872094765114827,5.486537532823389,3.7155942219409193
-0.023513364552130416,1.6958760401510278,6.128232085248341,3.122067083462207
1.079745211802369,0.2754837187572545,5.305687863365085,3.9914675167252716
2.0658797017954416,1.7214265996017488,6.137400158797041,3.543327323549354
0.32589709158378866,-0.6800841028085598,7.362553062422927,3.8067133941339564
0.38864631975997854,0.30830911651742754,6.321333798920776,3.91162119018246
3.017640777651077,0.44288528763966395,7.1428565163886235,4.0561846430208615
0.6563220870545121,1.8932081366812898,6.726052930879651,4.4287475942221395
2.1549539152869674,0.22535855830767332,6.855065272168002,3.43396608853161
2.3858699326059,1.5648206293469853,6.055401922265705,3.332093427557187
3.3751005482474716,2.0864837945614383,6.790634086997789,4.2163634344468175
2.6073692972121956,0.6654338657112034,6.638532624733985,4.2860804500565335
1.7326466211237952,0.6836744761644379,6.909656579727612,4.864618922291292
0.8672774963930606,1.415780277709405,6.257312116935877,4.593890201062078
1.1822436661516529,1.0045448472451413,7.675560815994022,4.341144834152301
1.9192067726167417,-0.06891968629620825,7.49256559823169,5.336425683430461
3.6650928088554284,1.527134479304092,7.293567675966493,5.761460016939978
2.194691071395115,2.601733478387346,7.1253310205011715,4.745082428880886
1.4439128927225615,4.576282689518661,7.001176564507543,4.822286268339009
3.198856171100117,1.8826385443253277,7.780149321596975,3.817092599768278
2.0733261836435783,1.2773195406078113,7.202624310095444,3.280035913134338
5.081469237698465,1.9021252817162,7.12137050696083,5.410462174855251
3.079618602956238,1.3897041766604579,6.932828417572749,5.461128502262368
1.5375920448427396,0.39287772638105817,8.108656969879348,5.203762800190326
